tmid_id,Fiction,Romance,Animation,Music,Comedy,War,Horror,Western,Thriller,Adventure,Mystery,Science,Foreign,Drama,Action,Crime,Documentary,History,Family,Fantasy
tt0044696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0022382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1525346,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt2028578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tt1284592,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0099719,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0045216,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0107099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0066064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1235200,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0468965,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0045184,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020585,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0107696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0093898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0261992,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2404583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt1213856,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0031575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0026966,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt0040002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt1523485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0058525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0039110,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0111021,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0289830,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0063240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
tt2369041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0031503,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0058238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0068891,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0018166,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0056187,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0866435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0057362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0117396,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0052013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tt2221648,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
tt0044125,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0884214,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0383862,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0484175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0451038,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0878814,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0268346,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0056183,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0044075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0240944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt3549508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0039461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0025173,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0060476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0048112,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0041190,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0036160,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1444252,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0029650,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0024130,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2202471,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0060783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tt0085927,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0097648,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0100063,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0108159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0284450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0021060,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0058585,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0044014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt1239374,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0045479,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0041926,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt0044852,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1861343,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1415269,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0060853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0029541,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0070267,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0015268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0044166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0042553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0040651,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0023838,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0262776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0077534,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0048103,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3992752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt2036388,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0104351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0078105,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt1422653,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0024476,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0019850,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0055453,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0064448,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0029499,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0076407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0107392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0038958,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0053350,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
tt0031442,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0042784,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0057262,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0042674,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0044871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0067983,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0309986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0039464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0053849,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0049637,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0054244,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0034389,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0034808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0040457,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0035796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1573483,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0039515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0042609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0038080,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt0097503,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0174982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0167360,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0320159,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2243621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0247427,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0025740,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1328642,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0181838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1139111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0951333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0031589,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
tt0037791,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0049621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0064406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0045144,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0059726,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0065795,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0161743,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0037428,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0021931,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0481583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0024414,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0041790,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt0055151,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0090152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0040976,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0074798,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0245356,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0043606,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0926763,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0057646,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0038765,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0126016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0020488,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0025601,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0037149,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0034204,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0117814,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0165905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0052030,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0076286,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2155391,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1592534,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0048588,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt0030857,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0100784,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0044997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0043079,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0022990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0352526,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1674246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tt0050944,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0055893,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0050439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0022059,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0041963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tt1624426,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0054324,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0033858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0024090,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0423474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1017442,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0052934,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0095629,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt0035428,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0063804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0064691,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2390994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1607577,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0045267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0043595,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0060416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0029626,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0026744,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0052235,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0063051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0061162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0045232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0425186,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0183808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt1285144,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0048764,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt0033832,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0031470,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1650056,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0039973,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0035553,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt1982735,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0050902,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0024684,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0055490,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0057200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0114957,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1160018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt2091327,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0046786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0040934,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0053457,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0111385,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt1144815,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0059884,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2088869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0041495,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0025499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0042524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0984210,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0084914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0049035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0052148,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt1086797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt2396200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0050646,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0473500,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0097938,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1849111,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0065981,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0353545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0080936,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt2149137,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0384037,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0049849,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
tt0457475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0158369,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1230196,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0039082,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0031981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0093144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
tt0117495,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt1277736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0045187,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1046193,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1555110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0093424,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt2058710,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0055279,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0043914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0100645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0084109,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0120435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0247394,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt0052325,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0495042,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2557276,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0035017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0062917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2414046,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0071968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0035964,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0036977,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0048429,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0054845,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0057494,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0134833,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0024413,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt1864405,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3328716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0297865,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1672214,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1137436,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0065997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt3626442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0059796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0066984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0023902,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1686782,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0115563,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0085303,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0026868,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt0073686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0251951,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt3045616,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1072756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tt1051713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0437300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt1683941,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0150648,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0279830,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0242849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
tt0298737,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
